id,n_epochs,logerr_slope,logerr_intercept,logerr_r2,err_first,err_last,logerr_first,logerr_last,auc_logerr,plateau_logerr,t50,base_err,base_epoch,fit_difficulty,split
mb-log-kvrh-06894,100.0,-0.00021009743817094,0.0193251420762851,0.0050339935669010405,2.0976863,1.0455607175827026,0.7408349802059543,0.04455332292729566,0.0026481160313441845,0.00749647076719915,1.0,2.0976863,0.0,-0.9780708962191536,train
mb-log-kvrh-08452,100.0,0.0002979390549442914,-0.23508587732497005,0.006209716014660249,1.8374627,0.8345931768417358,0.60838565802138,-0.18081087423958234,-0.22625455093383778,-0.20047916172345875,1.0,1.8374627,0.0,-1.3700700075161012,train
mb-log-kvrh-05411,100.0,-0.00031563136387114727,0.14607775137842804,0.011772472972144676,2.4404833,1.1447877883911133,0.892196097559132,0.13521929091461898,0.12375402455181103,0.11984199706464682,1.0,2.4404833,0.0,-0.7676750280914082,train
mb-log-kvrh-05693,100.0,-0.0004289430667197423,0.22245593041084466,0.022363455211762417,2.634184,1.2334659099578857,0.968573460410259,0.20982802787262725,0.19436237566285353,0.1937841877582932,1.0,2.634184,0.0,-0.6340513718464866,train
mb-log-kvrh-05014,100.0,0.00017893932458873778,-0.03667997545674912,0.003160348223499976,2.186369,0.9968315362930298,0.782242181546637,-0.003173483884483383,-0.03480339276246924,-0.015803375097017482,1.0,2.186369,0.0,-1.0282829940851657,train
mb-log-kvrh-04702,100.0,-0.0012898951649952192,1.130516569803204,0.2746722613568868,5.2473426,2.7648491859436035,1.6577217789326848,1.0169860931410255,1.060388200873618,1.034825398835323,88.0,5.2473426,0.0,5.269367150721208,train
mb-log-kvrh-07507,100.0,-0.00018883272508984393,0.15455541074338094,0.004948779190558916,2.0971842,1.1819767951965332,0.740595592601496,0.1671882954381791,0.1408992286626227,0.1478541696527227,1.0,2.0971842,0.0,-0.722174220417046,train
mb-log-kvrh-02808,100.0,-0.0002702696179808166,0.2522656620835352,0.008910271025940109,2.7570791,1.2702913284301758,1.0141718258628498,0.23924627450098657,0.23166809928364734,0.23732538280454163,1.0,2.7570791,0.0,-0.5576445576612771,train
mb-log-kvrh-08809,100.0,-0.00025380217994211033,0.1339755381720349,0.007767269198698856,2.446786,1.1488224267959595,0.8947753306978653,0.13873744975825358,0.11426102908699878,0.11761874084573082,1.0,2.446786,0.0,-0.7756225664572658,train
mb-log-kvrh-06534,100.0,-6.254132332860244e-05,0.09559086296169612,0.00038722721637229895,2.4991236,1.1211824417114258,0.9159401144150368,0.11438388884051286,0.08530009551521135,0.09127426559021591,1.0,2.4991236,0.0,-0.8252591373127394,train
mb-log-kvrh-05448,100.0,-0.0005121467387835895,0.547724673759301,0.03329324499589925,3.5969865,1.6092123985290527,1.2800964143589424,0.47574487205621785,0.5146640650455622,0.5130862217460624,1.0,3.5969865,0.0,-0.04881943955397093,train
mb-log-kvrh-09403,100.0,-2.456757000976898e-05,0.11199141276552875,6.723553601795107e-05,2.3579943,1.1500985622406006,0.8578113890503509,0.13984765369366522,0.10434962129029438,0.12465707889978139,1.0,2.3579943,0.0,-0.7717720356901108,train
mb-log-kvrh-08774,100.0,-6.561986861443884e-05,0.4712593683274562,0.0006389723124674562,3.2613568,1.6248888969421387,1.182143308178179,0.48543944848602655,0.4610267951755728,0.46954160746810947,1.0,3.2613568,0.0,-0.13393897609286998,train
mb-log-kvrh-10431,100.0,-0.0005697425352454027,0.7785507634934916,0.051866845442923526,4.190109,2.059295892715454,1.4327267503020615,0.722364129578011,0.7430752477001367,0.7426142485855407,4.0,4.190109,0.0,0.5208917383934007,train
mb-log-kvrh-04993,100.0,-0.00036095294599666094,0.38735633377767514,0.019152746453761416,2.9808714,1.4272823333740234,1.092215677234162,0.35577217692900825,0.36260801512192053,0.361285448111031,1.0,2.9808714,0.0,-0.3269298124849096,train
mb-log-kvrh-00184,100.0,-0.00037513019655038794,0.7303015740723477,0.024258002396298717,3.9820952,1.9914612770080566,1.3818081154515922,0.6888686843384213,0.7048391046844779,0.7140895023644869,4.0,3.9820952,0.0,0.46347954984907547,train
mb-log-kvrh-07409,100.0,-0.0005410220604851244,0.8363740945887382,0.044365097521562924,4.579756,2.2396626472473145,1.5216457237812766,0.8063252550825505,0.8020094920285464,0.8023279072098908,2.0,4.579756,0.0,0.5298224851634464,train
mb-log-kvrh-08459,100.0,-1.926885478746283e-05,0.7301530987804365,6.228639339556086e-05,4.0453787,2.066091537475586,1.3975751703554218,0.7256586811753484,0.7222650702439013,0.7342247395120806,2.0,4.0453787,0.0,0.39890612147938054,train
mb-log-kvrh-05370,100.0,-0.0004366058682014598,0.19591120673167164,0.021580986983883887,2.6431928,1.1858551502227783,0.9719875841531708,0.17046416851635,0.16713207719583253,0.16552658538845916,1.0,2.6431928,0.0,-0.6852482973971714,train
mb-log-kvrh-04960,100.0,1.5899962895123127e-05,0.5670278922529398,3.339494581178215e-05,3.738017,1.7723950147628784,1.3185552595848151,0.5723317532770134,0.5606165115920303,0.5732281887858492,1.0,3.738017,0.0,0.0537450980772418,train
mb-log-kvrh-01117,100.0,-0.0005336184472411219,0.9203398734369527,0.05171041476523264,4.717261,2.426004409790039,1.5512283366699253,0.8862456323627541,0.8870445632544123,0.883696390986108,100.0,4.717261,0.0,5.580777764739052,train
mb-log-kvrh-05818,100.0,-0.00041449941386362445,0.6199157979645167,0.029157171906908363,3.6104455,1.807164192199707,1.2838311747027045,0.5917588775423698,0.5924047659782821,0.5939641647909775,2.0,3.6104455,0.0,0.14760964405252058,train
mb-log-kvrh-09331,100.0,-6.384708444378585e-05,0.6413121023051033,0.0005827231618734663,3.8424103,1.8318394422531128,1.3460998545836993,0.60532062717873,0.6308520629878783,0.6484616665116596,2.0,3.8424103,0.0,0.23884600886241392,train
mb-log-kvrh-04523,100.0,-0.00039494524614899773,0.9447450774267514,0.02661237098007374,4.90156,2.4691779613494873,1.5895535238355565,0.9038852901263061,0.9181343363490537,0.9171914964437032,4.0,4.90156,0.0,0.8408307009182144,train
mb-log-kvrh-01575,100.0,-0.0004458595120862007,0.44417636422215234,0.03136497598022303,3.029199,1.5008544921875,1.108298231438515,0.4060346140338749,0.41582695554019866,0.4138273935130974,1.0,3.029199,0.0,-0.23035516548720006,train
mb-log-kvrh-07001,100.0,-0.000568320915929918,1.2571921326477675,0.04114783292610669,6.159566,3.358901262283325,1.8180063221414269,1.2116139182015742,1.2220698989332461,1.220292341486427,10.0,6.159566,0.0,1.6963074226085644,train
mb-log-kvrh-03022,100.0,-8.309134479939391e-06,0.18102399342203998,8.493755345728715e-06,2.4819484,1.198517918586731,0.9090439009096621,0.1810857339683418,0.1742894286005505,0.18624434956473174,1.0,2.4819484,0.0,-0.6545410453975767,train
mb-log-kvrh-05627,100.0,-0.0006108763824539338,0.7150590108759604,0.059656946587173354,3.9823935,1.9344267845153809,1.3818830229593122,0.6598110523722959,0.6775562088863475,0.6691415098465867,2.0,3.9823935,0.0,0.29059112778808266,train
mb-log-kvrh-06013,100.0,-0.00024079753115293262,0.4823190274173287,0.009224965251388384,3.2231865,1.608859658241272,1.1703704696045345,0.4755256474516854,0.46349801413982794,0.4710741550487014,1.0,3.2231865,0.0,-0.13063209145267424,train
mb-log-kvrh-01104,100.0,-0.0008118445239135453,0.8329122325657569,0.08730718157809292,4.3588133,2.0508952140808105,1.4721998437086636,0.7182763925005144,0.7857653978296667,0.7852300707845274,4.0,4.3588133,0.0,0.5989685324889009,train
mb-log-kvrh-07006,100.0,-0.0011275683579598742,1.5028581094786946,0.19409392069693443,7.6889706,4.010739326477051,2.039786913699131,1.3889755975101277,1.4402947580635534,1.4224488688846133,100.0,7.6889706,0.0,6.5750599652934945,train
mb-log-kvrh-04005,100.0,-0.0003373624209381428,0.6950323781810319,0.01612879278311452,4.0893927,1.955683708190918,1.4083964773676254,0.6707398602716496,0.6705053326787148,0.6843533874336272,2.0,4.0893927,0.0,0.3065758705976295,train
mb-log-kvrh-06861,100.0,-0.0004383239774255742,0.33504656263511695,0.02581683999337281,2.8585684,1.3692595958709717,1.0503209435677572,0.31427016008229774,0.30659225903324955,0.3039242856059364,1.0,2.8585684,0.0,-0.4312509223107789,train
mb-log-kvrh-06760,100.0,-0.00013598184930065947,0.5691032008380509,0.002091894196805777,3.7983081,1.7218786478042603,1.3345557333756326,0.5434159376715197,0.5544905867407999,0.5793387155302918,1.0,3.7983081,0.0,0.0584098572709711,train
mb-log-kvrh-03562,100.0,-0.0005829659812439301,0.69787531232491,0.06366223194467802,3.714549,1.8987396955490112,1.3122572737614746,0.6411903532141414,0.66259521938774,0.6585187705238749,100.0,3.714549,0.0,5.1688257642824595,train
mb-log-kvrh-00774,100.0,-0.0006604492601071561,0.8055980950548136,0.07157083497952854,4.1637397,2.0663211345672607,1.4264136391927675,0.72576980129283,0.7661449922990187,0.7576562240174733,4.0,4.1637397,0.0,0.5527168305314988,train
mb-log-kvrh-00141,100.0,-0.0004037451871254141,1.2199054742394975,0.034749042167269484,5.8587427,3.21797776222229,1.76793502596128,1.1687531412195147,1.193601434400984,1.1919219980538072,100.0,5.8587427,0.0,6.144303950539508,train
mb-log-kvrh-08816,100.0,-1.052596182027617e-05,0.5565014929356475,1.2650437974492945e-05,3.77095,1.727370023727417,1.3273269617576977,0.5466000400971686,0.5477952282885606,0.5781581969055926,1.0,3.77095,0.0,0.05330750219170686,train
mb-log-kvrh-03986,100.0,-0.0003711918854878261,0.7943347134276432,0.024245378897334136,4.2311683,2.1815245151519775,1.4424781511405271,0.7800239558524961,0.7689887634675207,0.7743239297687314,4.0,4.2311683,0.0,0.575867189436676,train
mb-log-kvrh-07673,100.0,-0.00042656422554200894,0.7584852061160857,0.02886875645476894,4.133223,2.025721788406372,1.4190574924576347,0.7059260807050213,0.7301859587619058,0.74117381890898,4.0,4.133223,0.0,0.5121493103112331,train
mb-log-kvrh-05407,100.0,-9.616106166402754e-05,0.4212685174435328,0.0009467492345699435,3.3147864,1.455660343170166,1.1983931901894866,0.3754596486403116,0.40881114342143926,0.43697071743857735,1.0,3.3147864,0.0,-0.20405702964221523,train
mb-log-kvrh-09833,100.0,-0.0004784215512030778,0.6494002853858538,0.03780358516638804,3.7024183,1.8206441402435303,1.3089862034457869,0.5991903671759506,0.6188449246945772,0.6190717598746196,2.0,3.7024183,0.0,0.19429667046977517,train
mb-log-kvrh-03768,100.0,7.63171470347382e-05,0.9529845038624521,0.0009244958274842174,4.834183,2.5294995307922363,1.5757121404806722,0.9280214732089146,0.9502710385518245,0.958586673946938,2.0,4.834183,0.0,0.8116958528263855,train
mb-log-kvrh-01398,100.0,-0.0004465899752315116,0.4801487220560848,0.02862340351369763,3.2395425,1.5382659435272217,1.1754321192172084,0.4306557778034185,0.45130090144761215,0.4475114429149851,1.0,3.2395425,0.0,-0.16771926520158695,train
mb-log-kvrh-01770,100.0,-0.0006487265717570455,0.6844788451851969,0.07046916676050485,3.7879562,1.8794708251953125,1.3318266150669384,0.630990266580771,0.6453464720356452,0.6390067981951922,4.0,3.7879562,0.0,0.3343026611972407,train
mb-log-kvrh-08423,100.0,-0.00025702787003464996,0.16999145826283116,0.007848319955777505,2.4892383,1.1569225788116455,0.9119767640813967,0.1457635391552403,0.15057755942296056,0.15643321883320643,1.0,2.4892383,0.0,-0.7058782958989005,train
mb-log-kvrh-06060,100.0,-0.0006769320134558771,0.7336335494073596,0.0680540360758104,4.1423783,1.990188479423523,1.4212700939064102,0.6882293525541836,0.692605708566938,0.688229891640322,2.0,4.1423783,0.0,0.3233917477314414,train
mb-log-kvrh-00563,100.0,-0.0005366223762856149,0.27284439288115026,0.042761201768976465,2.4924684,1.2573593854904175,0.913273548751474,0.2290138040089694,0.24073753082862331,0.22776675879742928,1.0,2.4924684,0.0,-0.5652152749550752,train
mb-log-kvrh-01287,100.0,-5.5372936417347904e-05,0.40991034310385654,0.0004155727116585961,3.1398067,1.4671688079833984,1.1441612407005912,0.3833345695566242,0.4003643954024916,0.40614489226902806,1.0,3.1398067,0.0,-0.24857166581122256,train
mb-log-kvrh-01679,100.0,-0.00028045565223257143,0.3236983221193349,0.010500722115169503,2.8638408,1.3603261709213257,1.0521636644530428,0.30772450990394595,0.3030707952360303,0.30759725078086797,1.0,2.8638408,0.0,-0.428361272246478,train
mb-log-kvrh-03267,100.0,-0.0012286320896132638,0.8340005771946781,0.25758328489567317,4.044174,2.0827558040618896,1.397277329411527,0.7336919274003211,0.7668306490783664,0.742665782751732,100.0,4.044174,0.0,5.333625449669049,train
mb-log-kvrh-09276,100.0,0.00021300503525649114,0.07045959228308489,0.004214899716779574,2.5264204,1.1100339889526367,0.9268034431756519,0.10439064454222353,0.0731034215092852,0.1079588350969933,1.0,2.5264204,0.0,-0.8101067351494203,train
mb-log-kvrh-06839,100.0,-0.0004755893623002186,0.8424734693377371,0.03711422680207199,4.520575,2.2681894302368164,1.5086392003548184,0.8189819098185602,0.8116550716962223,0.8120870275962484,2.0,4.520575,0.0,0.5476326308349113,train
mb-log-kvrh-00010,100.0,-0.0005256859300090067,0.6734994319790836,0.04175167968973004,3.7219691,1.867013692855835,1.3142528588841687,0.6243402040376514,0.6408837296072831,0.6325803190610225,4.0,3.7219691,0.0,0.32358173418506975,train
mb-log-kvrh-02486,100.0,-0.00016295200706425473,0.1322797586911891,0.0028784209578786024,2.5163298,1.1481317281723022,0.9228014153029427,0.1381360458190698,0.11714811468710588,0.12647175717217496,1.0,2.5163298,0.0,-0.7625922619555614,train
mb-log-kvrh-09457,100.0,-0.0007104921692637253,1.0459520199482808,0.1442341408723503,4.4619994,2.6514477729797363,1.4955969637826314,0.9751058240123829,1.0060352201255356,0.9959557034980673,100.0,4.4619994,0.0,5.789933839327552,train
mb-log-kvrh-08748,100.0,3.919670602482448e-05,0.6286577083734092,0.0001686334987904825,3.979776,1.7672367095947266,1.3812255388181576,0.569417151311437,0.6227034460943519,0.6376345992582005,2.0,3.979776,0.0,0.22044791980165254,train
mb-log-kvrh-10402,100.0,-0.001520996871929802,0.635117877932771,0.241158277012537,3.4322133,1.7284735441207886,1.233205332957685,0.5472386803613049,0.5528392128376965,0.5440002392118501,38.0,3.4322133,0.0,1.8616614025387004,train
mb-log-kvrh-06706,100.0,-0.00024224676173539335,0.7023081690857509,0.009504697864044398,3.957078,1.966491937637329,1.3755058766390842,0.6762512181126322,0.6831989484144074,0.6900735212506603,2.0,3.957078,0.0,0.32076884478077833,train
mb-log-kvrh-00196,100.0,0.0008281880076670418,-0.2404383843180566,0.044191029939442905,1.9303536,0.8884682655334473,0.6577032037510767,-0.11825633767098472,-0.20584196138651636,-0.17107711533197562,1.0,1.9303536,0.0,-1.3210229692109068,train
mb-log-kvrh-07461,100.0,6.836616137630138e-05,0.22542906529195814,0.00051144950950055,2.7961216,1.2654345035552979,1.0282333177032545,0.2354155521771704,0.2215183371653074,0.2478102126964752,1.0,2.7961216,0.0,-0.5494477149927955,train
mb-log-kvrh-09631,100.0,-0.0005038120705183646,0.3779986719267903,0.036103833106449046,2.9263184,1.4248645305633545,1.0737451175932924,0.35407674994841026,0.34608266124066966,0.3454260370115626,1.0,2.9263184,0.0,-0.35632631212490257,train
mb-log-kvrh-07109,100.0,-0.0009696647333467272,0.6146459692446536,0.12465837839475125,3.6767006,1.706729769706726,1.3020157766489742,0.5345791299964622,0.5590468069008278,0.5524897750722351,4.0,3.6767006,0.0,0.17599048100721776,train
mb-log-kvrh-06610,100.0,-0.0004657078441934512,0.726048883406312,0.039555619255560504,3.8179793,1.9321037530899048,1.339721306221298,0.6586094419515949,0.6967931879560031,0.6940224256749885,4.0,3.8179793,0.0,0.43314306429809635,train
mb-log-kvrh-04970,100.0,-0.0005540608240892637,0.7129476711691434,0.049103549797038015,3.9904318,1.9430136680603027,1.3838994481037237,0.6642402100309996,0.6783984969537165,0.6754544817123478,2.0,3.9904318,0.0,0.2992342333331911,train
mb-log-kvrh-08015,100.0,-0.0005090999642088892,0.7946365380850023,0.046125697102280094,4.174501,2.119828701019287,1.428994832597032,0.7513352887306772,0.7625348930624897,0.7609894621621283,32.0,4.174501,0.0,1.955118266600298,train
mb-log-kvrh-01034,100.0,-0.0006673682458315161,0.7990574355385712,0.07630497304339456,4.182537,2.1153147220611572,1.430918002614348,0.7492036109123889,0.7589847865295084,0.7544812332940041,8.0,4.182537,0.0,0.7447778661835955,train
mb-log-kvrh-08789,100.0,-0.00043491691595149914,0.6868692685423337,0.03343866024264652,3.7830808,1.9282599687576294,1.330538706776165,0.6566180308517092,0.65879302772246,0.6624767262759329,1.0,3.7830808,0.0,0.22193563125433124,train
mb-log-kvrh-05062,100.0,0.00042536960322603524,0.043441588535061755,0.01895592746255581,2.2886653,1.0985298156738281,0.8279688135912172,0.09397276374733703,0.05791411811561481,0.09054705479483069,1.0,2.2886653,0.0,-0.8408057401817031,train
mb-log-kvrh-08616,100.0,-0.000740053679037291,0.8460543979211966,0.1117868271408482,4.0931797,2.1319074630737305,1.4093221032163206,0.7570171062406894,0.8032986489873,0.7966091810082463,100.0,4.0931797,0.0,5.423087212576129,train
mb-log-kvrh-06990,100.0,-0.00036684382568917,0.37669619369522417,0.01911405042703951,2.971868,1.4290616512298584,1.0891907146983788,0.35701804793272557,0.35160438456555054,0.35765337176419176,1.0,2.971868,0.0,-0.3375114410731879,train
mb-log-kvrh-07180,100.0,-0.001882450457269487,1.26548340387267,0.4309197543748624,5.743656,2.895169973373413,1.7480959431141945,1.0630438254923922,1.1662657424950005,1.1275321386357198,100.0,5.743656,0.0,6.046152620557082,train
mb-log-kvrh-04639,100.0,-0.0005163392708302936,0.41347050923771345,0.036546310387863046,3.1060889,1.4811983108520508,1.133364349558269,0.39285143641642056,0.38075794625154635,0.3798003198302166,1.0,3.1060889,0.0,-0.29322037766133946,train
mb-log-kvrh-06378,100.0,-0.0003456095551127841,0.11361780437731535,0.014133329813661333,2.3697524,1.1249154806137085,0.8627854813354108,0.11770791338029454,0.08969515019327719,0.09492902300008454,1.0,2.3697524,0.0,-0.8181718852423017,train
mb-log-kvrh-07022,100.0,-0.00031989865709184946,0.5954697574910979,0.016300916878701388,3.6006522,1.7624131441116333,1.2811149984973067,0.5666839802273672,0.5723988072216356,0.5771532606995056,2.0,3.6006522,0.0,0.11512222175325526,train
mb-log-kvrh-00956,100.0,-0.0005837743162499945,0.7274622345116005,0.05458697312203831,3.9145362,1.9507191181182861,1.3646968575465768,0.6681980882420819,0.6916082838681148,0.693129519509908,8.0,3.9145362,0.0,0.6292194209172792,train
mb-log-kvrh-05798,100.0,-0.0001846481673318021,0.26339302403827003,0.004317627642981936,2.751863,1.2984495162963867,1.0122781404890913,0.2611708805884252,0.24737829756249222,0.25580261693300066,1.0,2.751863,0.0,-0.5252848858569477,train
mb-log-kvrh-10439,100.0,-0.00037564437631889343,-0.016111255394794806,0.00963040866638587,2.316247,0.9346168041229248,0.8399482077369448,-0.06761865816190839,-0.04103036317353891,-0.049604794186004615,1.0,2.316247,0.0,-1.0754762039604122,train
mb-log-kvrh-05258,100.0,-0.00031359075802965466,0.7258498293115694,0.016348323826846145,4.037381,2.013110876083374,1.39559621690706,0.6996812301297889,0.7032230067173515,0.7096500595486235,2.0,4.037381,0.0,0.35685559931711336,train
mb-log-kvrh-01061,100.0,0.0013496386975024297,0.2708842223637941,0.13544161304702462,3.0596209,1.4222569465637207,1.1182910226689171,0.35224501587499174,0.33023631503990764,0.37530933350938456,1.0,3.0596209,0.0,-0.3259885698517788,train
mb-log-kvrh-10025,100.0,-0.0007670497063029992,1.6353840803937945,0.05538070587387578,8.766365,4.64351224899292,2.170922240417885,1.5354710322633731,1.5904627553678459,1.5868053901419068,4.0,8.766365,0.0,2.0684604454819944,train
mb-log-kvrh-09901,100.0,-8.28949167518802e-05,0.09366824259678717,0.0006777224293682549,2.4680157,1.1018266677856445,0.9034144715010017,0.09696941867462783,0.08268500989782791,0.09000440899197461,1.0,2.4680157,0.0,-0.8283017720702145,train
mb-log-kvrh-07849,100.0,-0.00033789066618442206,0.5401707102633266,0.017797536655820734,3.3906682,1.6972044706344604,1.2210270140627177,0.5289824743581385,0.5162781581797016,0.5252533648151203,1.0,3.3906682,0.0,-0.032166315994590994,train
mb-log-kvrh-00676,100.0,-0.0004875319863974035,0.8647117989812627,0.038264424229092486,4.625296,2.3219265937805176,1.5315403710784996,0.8423972737238051,0.8331559175174361,0.8350852999933324,2.0,4.625296,0.0,0.5889481082715213,train
mb-log-kvrh-04194,100.0,-0.0004953062828788302,0.5465963244738499,0.03750716418964195,3.454731,1.666656494140625,1.2397445989065539,0.5108195262317757,0.5150581028528776,0.5122420241486796,1.0,3.454731,0.0,-0.049705065564206063,train
mb-log-kvrh-09317,100.0,0.001592355198767017,0.4565889985656911,0.16154132992878,3.6520998,1.812063217163086,1.295302292589269,0.5944661005898828,0.527104965594822,0.5959702479301167,1.0,3.6520998,0.0,0.06539439019202106,train
mb-log-kvrh-06332,100.0,-0.00040080061662065567,0.23404833458696875,0.017937017901086705,2.7652855,1.2377146482467651,1.0171438882330086,0.21326666162755936,0.20685985633624276,0.20369531113287312,1.0,2.7652855,0.0,-0.6145232457712483,train
mb-log-kvrh-02625,100.0,9.464902608361603e-05,0.5226699315760154,0.0014371960333481315,3.3124006,1.672439694404602,1.1976731863338939,0.5142834611922718,0.5208212502581858,0.5344693834864387,1.0,3.3124006,0.0,-0.017781835680458182,train
mb-log-kvrh-10579,100.0,-0.00047823609909375907,0.9281534504259182,0.04337711178291059,4.627798,2.4156150817871094,1.532081163175839,0.8819539510670941,0.8977056398280193,0.899303027583584,100.0,4.627798,0.0,5.606719231537234,train
mb-log-kvrh-05704,100.0,-0.0003163481106543535,0.9490385120828346,0.017350852773525216,4.783953,2.447478771209717,1.5652671942756766,0.8950584258077121,0.9266935615550441,0.9299720745549387,4.0,4.783953,0.0,0.8619833119687362,train
mb-log-kvrh-06924,100.0,-0.0003213252046428861,0.4093165435081236,0.01539630032730388,3.0453205,1.478672981262207,1.1136061534223183,0.3911450580395879,0.38632402616179484,0.39197863251083187,1.0,3.0453205,0.0,-0.2744454835176144,train
mb-log-kvrh-04051,100.0,0.00019596568821831322,0.0368782099092938,0.0034849514181373165,2.4255276,1.0679715871810913,0.8860490718583005,0.06576114578463849,0.03954092684188128,0.05486229904616651,1.0,2.4255276,0.0,-0.89692003574671,train
mb-log-kvrh-04975,100.0,-0.00014576595885149046,0.2115241813346535,0.0022262536780738307,2.7108693,1.2087153196334839,0.9972693620509411,0.18955808454751988,0.19756444913520452,0.2052428755270575,1.0,2.7108693,0.0,-0.6174710539194901,train
mb-log-kvrh-05558,100.0,-0.0004257506762548873,0.806015309827689,0.03301481236742676,4.1702733,2.159475564956665,1.4279815756293561,0.7698654028460483,0.7783272006788765,0.7839684341322434,4.0,4.1702733,0.0,0.593364794078689,train
mb-log-kvrh-08460,100.0,-0.0002861302527239455,0.6777099219599243,0.012145991663887967,3.9416535,1.899095058441162,1.3716003078607646,0.6413774929473504,0.6563586951101784,0.6563710721099534,1.0,3.9416535,0.0,0.21271270791607716,train
mb-log-kvrh-03194,100.0,-0.00021820752662379329,0.11243127884550676,0.004943832219948763,2.4867115,1.1437373161315918,0.9109611588970223,0.13430125656835623,0.09446318718403907,0.09911894475015623,1.0,2.4867115,0.0,-0.8101911304176154,train
mb-log-kvrh-05672,100.0,9.113777631382916e-08,0.08728976095968673,7.937395185564355e-10,2.533907,1.1243473291397095,0.9297623843037361,0.11720272432140207,0.07996765036335053,0.09458187878808832,1.0,2.533907,0.0,-0.8238093482758388,train
mb-log-kvrh-06140,100.0,5.048739973803271e-05,-0.0445861524161151,0.00020382327721180094,2.22508,0.9670193195343018,0.7997928745222362,-0.033536794551475985,-0.04860696093030664,-0.03328882678772413,1.0,2.22508,0.0,-1.0583387217911062,train
mb-log-kvrh-06116,100.0,-0.0006585681863961607,0.8655515367234922,0.07357959189739038,4.467449,2.2335264682769775,1.4968175544440616,0.8035817167999749,0.8259631827901189,0.8187207617292055,8.0,4.467449,0.0,0.8638723002020974,train
mb-log-kvrh-02865,100.0,-0.0007005644606118911,0.7263017426233311,0.10126032326989998,3.6531463,1.9583604335784912,1.2955887990231298,0.6721076147957344,0.6855610899637791,0.6747841995400288,100.0,3.6531463,0.0,5.202183462074757,train
mb-log-kvrh-03948,100.0,0.00015635576674829775,-0.032473965030974085,0.002000303835527406,2.1723995,0.9872759580612183,0.77583232162154,-0.012805675731357224,-0.03071890220079741,-0.019952538724028676,1.0,2.1723995,0.0,-1.0314905141128201,train
mb-log-kvrh-06372,100.0,-0.00017658696450024395,0.3710246038194723,0.00473503973624434,2.9132013,1.450995683670044,1.0692525830388526,0.37225000606170183,0.3555096150780759,0.36584296329457794,1.0,2.9132013,0.0,-0.32479934128416,train
mb-log-kvrh-06942,100.0,0.0005046413493104427,0.8110929187529975,0.02924358454885878,4.605218,2.2290220260620117,1.527190010606216,0.8015629404302402,0.8288916530841811,0.8560191814077228,2.0,4.605218,0.0,0.6138456536172399,train
mb-log-kvrh-04951,100.0,-0.0005380918431873946,0.41836627380059593,0.036106778024504904,3.2418385,1.4678847789764404,1.1761406102282927,0.38382244548880184,0.38428261219024706,0.3837975943246731,1.0,3.2418385,0.0,-0.28615265975381166,train
mb-log-kvrh-04536,100.0,0.0001558752634212931,0.5608527161932146,0.0030679122921395408,3.7889836,1.8006086349487305,1.332097806347509,0.5881247438296257,0.5607391641721504,0.5796914311338346,1.0,3.7889836,0.0,0.0621995255924336,train
mb-log-kvrh-01839,100.0,-0.0009215166097834481,1.3052615127378389,0.16423201539240628,6.056721,3.440767288208008,1.8011685661818309,1.235694498317605,1.2535337933660953,1.2399672178742422,100.0,6.056721,0.0,6.238621749481164,train
mb-log-kvrh-04334,100.0,-0.0005031538780557268,0.5298767483462716,0.039753337351396634,3.3638825,1.6404236555099487,1.2130958158170757,0.49495454110199677,0.4978177088438692,0.49674780637930094,1.0,3.3638825,0.0,-0.07900883174841747,train
mb-log-kvrh-06526,100.0,-0.0006822568286760204,0.33570517956753937,0.07112904823621391,2.5823166,1.2876808643341064,0.9486869069054388,0.2528428286083662,0.29632590209863857,0.28079702254294814,1.0,2.5823166,0.0,-0.46674338590265546,train
mb-log-kvrh-07052,100.0,-0.0001958455314581146,0.5104036127606529,0.005594935299619852,3.2219694,1.5767626762390137,1.1699927906066716,0.45537381234439084,0.4944995265543422,0.5091231292100584,1.0,3.2219694,0.0,-0.06471548031453701,train
mb-log-kvrh-09948,100.0,-0.000322806362936413,0.3592362168491009,0.01610494177979671,2.7884827,1.389387845993042,1.025497616362048,0.32886325876992795,0.3370007366663619,0.33109266319975694,1.0,2.7884827,0.0,-0.37977310215227206,train
mb-log-kvrh-01821,100.0,-0.001198287900568739,1.2238975922515674,0.2571381368525655,5.4617434,2.890928268432617,1.6977680446503522,1.061577654159407,1.1591672919275946,1.1486931122244677,100.0,5.4617434,0.0,6.069833681569991,train
mb-log-kvrh-03057,100.0,-0.00019230779943400366,0.32896098952715397,0.005234357273455337,2.8197794,1.362681269645691,1.0366586584861568,0.3094542879862325,0.312917607364154,0.31532365331330636,1.0,2.8197794,0.0,-0.41308221115455696,train
mb-log-kvrh-08165,100.0,-0.000578136870542972,0.7092042208738724,0.05883927271679412,3.8105116,1.9479129314422607,1.3377634609636395,0.6667585129702535,0.6739939197565686,0.6707910083508142,38.0,3.8105116,0.0,2.090832631215055,train
mb-log-kvrh-07864,100.0,-0.0008700396257406197,0.8028013948525378,0.144217579729794,3.9067826,2.113950252532959,1.362714173368009,0.7485583595141986,0.753419898186138,0.7412493560034527,100.0,3.9067826,0.0,5.324636123199598,train
